lead_id,email,phone,signup_ts,source_platform,campaign_id,ad_id,opted_into,intent_category,geo_state,device,days_since_signup,total_opens,has_opened,days_since_last_open
L01710,user1710@example.com,+15550001710,2026-05-04,meta,camp_meta_7,ad_9798,debt_relief_guide,finance,OH,mobile,56,3,1,56
L01711,user1711@example.com,+15550001711,2025-11-07,google_search,camp_google_search_3,ad_3510,mortgage_refi_quiz,finance,AZ,mobile,234,2,1,154
L01712,user1712@example.com,+15550001712,2026-03-11,google_search,camp_google_search_4,ad_5765,health_ins_compare,insurance,CA,tablet,110,1,1,110
L01713,user1713@example.com,+15550001713,2026-05-22,tiktok,camp_tiktok_1,ad_3485,weekly_cash_draw,sweepstakes,PA,desktop,38,0,0,38
L01714,user1714@example.com,+15550001714,2025-10-29,tiktok,camp_tiktok_4,ad_9910,auto_insurance_quiz,insurance,IL,mobile,243,1,1,92
L01715,user1715@example.com,+15550001715,2026-06-07,taboola,camp_taboola_8,ad_9944,auto_insurance_quiz,insurance,IL,desktop,22,3,1,10
L01716,user1716@example.com,+15550001716,2026-02-14,meta,camp_meta_7,ad_9378,auto_insurance_quiz,insurance,NC,mobile,135,4,1,59
L01717,user1717@example.com,+15550001717,2026-06-14,tiktok,camp_tiktok_7,ad_8396,supplement_trial,health,OH,tablet,15,1,1,15
L01718,user1718@example.com,+15550001718,2025-09-02,meta,camp_meta_4,ad_2813,life_insurance_quote,insurance,FL,mobile,300,2,1,191
L01719,user1719@example.com,+15550001719,2025-11-02,google_search,camp_google_search_8,ad_3008,personal_loan_calc,finance,OH,mobile,239,2,1,165
L01720,user1720@example.com,+15550001720,2025-10-19,taboola,camp_taboola_7,ad_1734,500_giftcard_sweeps,sweepstakes,OH,tablet,253,0,0,253
L01721,user1721@example.com,+15550001721,2026-03-01,tiktok,camp_tiktok_3,ad_6530,weight_loss_guide,health,IL,tablet,120,3,1,103
L01722,user1722@example.com,+15550001722,2025-12-17,taboola,camp_taboola_7,ad_1895,weight_loss_guide,health,OH,tablet,194,2,1,102
L01723,user1723@example.com,+15550001723,2026-04-25,google_search,camp_google_search_1,ad_2175,weight_loss_guide,health,NY,tablet,65,1,1,47
L01724,user1724@example.com,+15550001724,2026-06-08,google_search,camp_google_search_8,ad_5122,debt_relief_guide,finance,GA,tablet,21,3,1,21
L01725,user1725@example.com,+15550001725,2026-05-30,google_search,camp_google_search_5,ad_9584,weight_loss_guide,health,NY,desktop,30,1,1,30
L01726,user1726@example.com,+15550001726,2025-07-22,google_search,camp_google_search_7,ad_6209,roofing_estimate,home_services,GA,tablet,342,4,1,158
L01727,user1727@example.com,+15550001727,2025-12-12,tiktok,camp_tiktok_3,ad_5953,life_insurance_quote,insurance,IL,tablet,199,2,1,154
L01728,user1728@example.com,+15550001728,2026-04-01,meta,camp_meta_5,ad_1997,win_iphone_giveaway,sweepstakes,CA,mobile,89,0,0,89
L01729,user1729@example.com,+15550001729,2026-06-19,tiktok,camp_tiktok_5,ad_7516,mortgage_refi_quiz,finance,NY,mobile,10,1,1,10
L01730,user1730@example.com,+15550001730,2026-03-06,google_search,camp_google_search_2,ad_9801,auto_insurance_quiz,insurance,CA,mobile,115,1,1,94
L01731,user1731@example.com,+15550001731,2026-05-02,meta,camp_meta_7,ad_3379,auto_insurance_quiz,insurance,NY,desktop,58,1,1,20
L01732,user1732@example.com,+15550001732,2025-12-21,google_search,camp_google_search_4,ad_9557,debt_relief_guide,finance,AZ,desktop,190,1,1,113
L01733,user1733@example.com,+15550001733,2026-04-17,tiktok,camp_tiktok_6,ad_9288,personal_loan_calc,finance,FL,mobile,73,3,1,32
L01734,user1734@example.com,+15550001734,2026-05-28,meta,camp_meta_7,ad_2883,500_giftcard_sweeps,sweepstakes,AZ,tablet,32,2,1,19
L01735,user1735@example.com,+15550001735,2025-10-28,google_search,camp_google_search_7,ad_4452,supplement_trial,health,IL,mobile,244,3,1,136
L01736,user1736@example.com,+15550001736,2025-12-25,meta,camp_meta_6,ad_8645,hvac_tuneup_offer,home_services,GA,tablet,186,4,1,154
L01737,user1737@example.com,+15550001737,2025-08-20,meta,camp_meta_5,ad_5730,solar_savings_quote,home_services,GA,desktop,313,1,1,184
L01738,user1738@example.com,+15550001738,2026-05-27,meta,camp_meta_4,ad_6662,hvac_tuneup_offer,home_services,OH,mobile,33,3,1,14
L01739,user1739@example.com,+15550001739,2026-03-21,meta,camp_meta_3,ad_7281,supplement_trial,health,NY,tablet,100,3,1,100
L01740,user1740@example.com,+15550001740,2026-02-05,tiktok,camp_tiktok_7,ad_3705,hvac_tuneup_offer,home_services,CA,mobile,144,3,1,105
L01741,user1741@example.com,+15550001741,2026-02-04,taboola,camp_taboola_7,ad_5600,weight_loss_guide,health,PA,tablet,145,1,1,67
L01742,user1742@example.com,+15550001742,2026-04-04,google_search,camp_google_search_6,ad_3590,keto_meal_plan,health,FL,desktop,86,3,1,54
L01743,user1743@example.com,+15550001743,2026-06-12,meta,camp_meta_3,ad_7469,500_giftcard_sweeps,sweepstakes,PA,desktop,17,1,1,17
L01744,user1744@example.com,+15550001744,2025-12-08,tiktok,camp_tiktok_2,ad_1323,mortgage_refi_quiz,finance,OH,mobile,203,0,0,203
L01745,user1745@example.com,+15550001745,2026-01-28,taboola,camp_taboola_4,ad_8543,debt_relief_guide,finance,IL,mobile,152,5,1,48
L01746,user1746@example.com,+15550001746,2026-06-16,taboola,camp_taboola_7,ad_7098,personal_loan_calc,finance,CA,desktop,13,2,1,13
L01747,user1747@example.com,+15550001747,2026-05-31,meta,camp_meta_8,ad_4845,win_iphone_giveaway,sweepstakes,IL,tablet,29,1,1,8
L01748,user1748@example.com,+15550001748,2025-07-14,tiktok,camp_tiktok_7,ad_2018,health_ins_compare,insurance,AZ,desktop,350,2,1,183
L01749,user1749@example.com,+15550001749,2025-12-26,tiktok,camp_tiktok_6,ad_4483,personal_loan_calc,finance,PA,tablet,185,0,0,185
L01750,user1750@example.com,+15550001750,2025-08-13,meta,camp_meta_3,ad_5711,life_insurance_quote,insurance,CA,mobile,320,2,1,167
L01751,user1751@example.com,+15550001751,2025-07-31,meta,camp_meta_4,ad_2660,weight_loss_guide,health,CA,desktop,333,4,1,183
L01752,user1752@example.com,+15550001752,2025-11-18,tiktok,camp_tiktok_3,ad_4556,debt_relief_guide,finance,OH,desktop,223,1,1,79
L01753,user1753@example.com,+15550001753,2025-08-06,meta,camp_meta_3,ad_2453,roofing_estimate,home_services,PA,mobile,327,1,1,196
L01754,user1754@example.com,+15550001754,2025-10-19,google_search,camp_google_search_5,ad_6110,auto_insurance_quiz,insurance,AZ,desktop,253,2,1,64
L01755,user1755@example.com,+15550001755,2025-10-19,google_search,camp_google_search_7,ad_5211,roofing_estimate,home_services,NY,desktop,253,4,1,97
L01756,user1756@example.com,+15550001756,2026-02-07,tiktok,camp_tiktok_1,ad_1830,health_ins_compare,insurance,AZ,tablet,142,3,1,142
L01757,user1757@example.com,+15550001757,2026-01-16,meta,camp_meta_7,ad_4301,keto_meal_plan,health,CA,tablet,164,2,1,61
L01758,user1758@example.com,+15550001758,2025-11-12,google_search,camp_google_search_5,ad_5000,roofing_estimate,home_services,OH,tablet,229,3,1,109
L01759,user1759@example.com,+15550001759,2025-10-29,meta,camp_meta_6,ad_3821,hvac_tuneup_offer,home_services,GA,desktop,243,1,1,82
L01760,user1760@example.com,+15550001760,2025-12-09,tiktok,camp_tiktok_3,ad_6369,hvac_tuneup_offer,home_services,NC,tablet,202,3,1,108
L01761,user1761@example.com,+15550001761,2025-09-22,meta,camp_meta_7,ad_8108,hvac_tuneup_offer,home_services,IL,tablet,280,2,1,121
L01762,user1762@example.com,+15550001762,2025-07-19,meta,camp_meta_4,ad_4239,personal_loan_calc,finance,PA,tablet,345,6,1,113
L01763,user1763@example.com,+15550001763,2025-07-25,meta,camp_meta_2,ad_3143,mortgage_refi_quiz,finance,IL,tablet,339,5,1,92
L01764,user1764@example.com,+15550001764,2026-03-14,google_search,camp_google_search_7,ad_2424,solar_savings_quote,home_services,FL,desktop,107,1,1,107
L01765,user1765@example.com,+15550001765,2025-07-10,taboola,camp_taboola_6,ad_3405,hvac_tuneup_offer,home_services,AZ,tablet,354,2,1,125
L01766,user1766@example.com,+15550001766,2026-06-08,taboola,camp_taboola_1,ad_1202,life_insurance_quote,insurance,GA,tablet,21,2,1,21
L01767,user1767@example.com,+15550001767,2026-02-10,meta,camp_meta_2,ad_4169,health_ins_compare,insurance,OH,mobile,139,1,1,39
L01768,user1768@example.com,+15550001768,2025-10-13,tiktok,camp_tiktok_7,ad_4722,supplement_trial,health,IL,desktop,259,1,1,165
L01769,user1769@example.com,+15550001769,2025-07-14,tiktok,camp_tiktok_4,ad_6582,hvac_tuneup_offer,home_services,FL,desktop,350,5,1,196
L01770,user1770@example.com,+15550001770,2025-09-03,tiktok,camp_tiktok_5,ad_9887,auto_insurance_quiz,insurance,NY,mobile,299,2,1,113
L01771,user1771@example.com,+15550001771,2025-10-06,tiktok,camp_tiktok_4,ad_7672,supplement_trial,health,GA,desktop,266,3,1,172
L01772,user1772@example.com,+15550001772,2025-08-01,meta,camp_meta_6,ad_5845,weekly_cash_draw,sweepstakes,IL,tablet,332,3,1,172
L01773,user1773@example.com,+15550001773,2026-03-21,taboola,camp_taboola_3,ad_4413,roofing_estimate,home_services,IL,desktop,100,2,1,100
L01774,user1774@example.com,+15550001774,2025-08-30,meta,camp_meta_8,ad_5657,roofing_estimate,home_services,NY,desktop,303,0,0,303
L01775,user1775@example.com,+15550001775,2026-02-09,google_search,camp_google_search_5,ad_4932,auto_insurance_quiz,insurance,FL,desktop,140,2,1,53
L01776,user1776@example.com,+15550001776,2026-04-05,tiktok,camp_tiktok_7,ad_5152,health_ins_compare,insurance,TX,desktop,85,4,1,85
L01777,user1777@example.com,+15550001777,2025-10-12,meta,camp_meta_6,ad_4059,solar_savings_quote,home_services,NC,desktop,260,2,1,116
L01778,user1778@example.com,+15550001778,2025-09-29,meta,camp_meta_1,ad_4112,hvac_tuneup_offer,home_services,OH,mobile,273,0,0,273
L01779,user1779@example.com,+15550001779,2025-12-31,tiktok,camp_tiktok_4,ad_3609,mortgage_refi_quiz,finance,PA,mobile,180,2,1,119
L01780,user1780@example.com,+15550001780,2025-07-27,meta,camp_meta_4,ad_3174,health_ins_compare,insurance,OH,tablet,337,0,0,337
L01781,user1781@example.com,+15550001781,2026-04-29,taboola,camp_taboola_2,ad_7273,supplement_trial,health,IL,tablet,61,2,1,53
L01782,user1782@example.com,+15550001782,2026-01-15,meta,camp_meta_5,ad_8726,life_insurance_quote,insurance,GA,mobile,165,1,1,67
L01783,user1783@example.com,+15550001783,2025-08-05,meta,camp_meta_3,ad_5920,hvac_tuneup_offer,home_services,NY,desktop,328,1,1,139
L01784,user1784@example.com,+15550001784,2026-06-14,meta,camp_meta_2,ad_7498,supplement_trial,health,NC,desktop,15,5,1,15
L01785,user1785@example.com,+15550001785,2026-06-14,taboola,camp_taboola_8,ad_6791,keto_meal_plan,health,TX,tablet,15,2,1,15
L01786,user1786@example.com,+15550001786,2026-05-11,tiktok,camp_tiktok_4,ad_5014,keto_meal_plan,health,FL,tablet,49,3,1,49
L01787,user1787@example.com,+15550001787,2025-09-11,meta,camp_meta_5,ad_7314,solar_savings_quote,home_services,IL,mobile,291,6,1,165
L01788,user1788@example.com,+15550001788,2025-11-21,tiktok,camp_tiktok_7,ad_6544,win_iphone_giveaway,sweepstakes,GA,desktop,220,3,1,145
L01789,user1789@example.com,+15550001789,2025-08-25,meta,camp_meta_1,ad_5385,solar_savings_quote,home_services,PA,tablet,308,2,1,142
L01790,user1790@example.com,+15550001790,2026-05-03,meta,camp_meta_2,ad_4933,keto_meal_plan,health,IL,tablet,57,1,1,57
L01791,user1791@example.com,+15550001791,2026-05-05,google_search,camp_google_search_2,ad_3824,hvac_tuneup_offer,home_services,CA,tablet,55,4,1,55
L01792,user1792@example.com,+15550001792,2025-11-12,meta,camp_meta_7,ad_7817,life_insurance_quote,insurance,CA,tablet,229,3,1,166
L01793,user1793@example.com,+15550001793,2026-04-05,meta,camp_meta_8,ad_3411,mortgage_refi_quiz,finance,NC,mobile,85,1,1,85
L01794,user1794@example.com,+15550001794,2026-05-19,taboola,camp_taboola_3,ad_4847,auto_insurance_quiz,insurance,GA,mobile,41,1,1,41
L01795,user1795@example.com,+15550001795,2026-06-16,taboola,camp_taboola_6,ad_3931,health_ins_compare,insurance,IL,tablet,13,1,1,13
L01796,user1796@example.com,+15550001796,2025-11-21,taboola,camp_taboola_4,ad_5011,debt_relief_guide,finance,GA,tablet,220,2,1,81
L01797,user1797@example.com,+15550001797,2025-07-16,tiktok,camp_tiktok_1,ad_2833,win_iphone_giveaway,sweepstakes,TX,desktop,348,0,0,348
L01798,user1798@example.com,+15550001798,2026-04-04,meta,camp_meta_4,ad_1903,hvac_tuneup_offer,home_services,PA,mobile,86,3,1,25
L01799,user1799@example.com,+15550001799,2025-10-14,google_search,camp_google_search_4,ad_7230,health_ins_compare,insurance,OH,tablet,258,2,1,160
L01800,user1800@example.com,+15550001800,2025-12-14,tiktok,camp_tiktok_6,ad_9288,hvac_tuneup_offer,home_services,NC,tablet,197,1,1,97
L01801,user1801@example.com,+15550001801,2025-08-25,tiktok,camp_tiktok_6,ad_6409,solar_savings_quote,home_services,CA,tablet,308,6,1,178
L01802,user1802@example.com,+15550001802,2026-01-24,meta,camp_meta_6,ad_9977,weekly_cash_draw,sweepstakes,GA,tablet,156,1,1,63
L01803,user1803@example.com,+15550001803,2025-12-08,google_search,camp_google_search_8,ad_5423,debt_relief_guide,finance,OH,desktop,203,1,1,100
L01804,user1804@example.com,+15550001804,2025-08-14,meta,camp_meta_3,ad_8023,weight_loss_guide,health,TX,mobile,319,1,1,99
L01805,user1805@example.com,+15550001805,2025-07-15,tiktok,camp_tiktok_3,ad_2976,keto_meal_plan,health,AZ,tablet,349,3,1,182
L01806,user1806@example.com,+15550001806,2026-02-14,google_search,camp_google_search_8,ad_4995,supplement_trial,health,TX,mobile,135,2,1,135
L01807,user1807@example.com,+15550001807,2025-10-10,tiktok,camp_tiktok_4,ad_7601,win_iphone_giveaway,sweepstakes,NC,mobile,262,4,1,181
L01808,user1808@example.com,+15550001808,2026-04-25,taboola,camp_taboola_5,ad_8735,auto_insurance_quiz,insurance,TX,desktop,65,1,1,23
L01809,user1809@example.com,+15550001809,2026-06-06,google_search,camp_google_search_4,ad_2064,personal_loan_calc,finance,NC,tablet,23,2,1,23
L01810,user1810@example.com,+15550001810,2026-01-23,meta,camp_meta_1,ad_3819,life_insurance_quote,insurance,IL,tablet,157,1,1,114
L01811,user1811@example.com,+15550001811,2025-08-19,google_search,camp_google_search_8,ad_6455,solar_savings_quote,home_services,PA,desktop,314,2,1,87
L01812,user1812@example.com,+15550001812,2025-07-13,google_search,camp_google_search_2,ad_2800,debt_relief_guide,finance,AZ,desktop,351,1,1,199
L01813,user1813@example.com,+15550001813,2026-03-27,tiktok,camp_tiktok_2,ad_5797,keto_meal_plan,health,OH,tablet,94,7,1,48
L01814,user1814@example.com,+15550001814,2025-11-17,taboola,camp_taboola_6,ad_5622,auto_insurance_quiz,insurance,CA,tablet,224,2,1,146
L01815,user1815@example.com,+15550001815,2025-11-07,meta,camp_meta_6,ad_7080,debt_relief_guide,finance,OH,tablet,234,2,1,137
L01816,user1816@example.com,+15550001816,2025-08-07,tiktok,camp_tiktok_2,ad_4680,keto_meal_plan,health,PA,mobile,326,2,1,172
L01817,user1817@example.com,+15550001817,2026-03-19,taboola,camp_taboola_4,ad_3106,personal_loan_calc,finance,NC,mobile,102,4,1,102
L01818,user1818@example.com,+15550001818,2026-06-29,google_search,camp_google_search_5,ad_8147,auto_insurance_quiz,insurance,IL,mobile,0,1,1,0
L01819,user1819@example.com,+15550001819,2026-01-30,meta,camp_meta_4,ad_7371,win_iphone_giveaway,sweepstakes,CA,desktop,150,4,1,133
L01820,user1820@example.com,+15550001820,2026-02-04,tiktok,camp_tiktok_7,ad_8344,personal_loan_calc,finance,CA,tablet,145,4,1,145
L01821,user1821@example.com,+15550001821,2026-02-14,tiktok,camp_tiktok_2,ad_2970,weekly_cash_draw,sweepstakes,NC,tablet,135,2,1,132
L01822,user1822@example.com,+15550001822,2025-10-16,tiktok,camp_tiktok_5,ad_4618,life_insurance_quote,insurance,PA,desktop,256,4,1,128
L01823,user1823@example.com,+15550001823,2026-03-25,meta,camp_meta_6,ad_4602,life_insurance_quote,insurance,FL,mobile,96,3,1,96
L01824,user1824@example.com,+15550001824,2025-10-30,google_search,camp_google_search_8,ad_3107,weekly_cash_draw,sweepstakes,NY,tablet,242,1,1,163
L01825,user1825@example.com,+15550001825,2026-05-09,google_search,camp_google_search_1,ad_7166,debt_relief_guide,finance,OH,tablet,51,3,1,51
L01826,user1826@example.com,+15550001826,2025-10-26,taboola,camp_taboola_2,ad_4555,weekly_cash_draw,sweepstakes,IL,tablet,246,2,1,109
L01827,user1827@example.com,+15550001827,2026-05-26,tiktok,camp_tiktok_8,ad_2718,health_ins_compare,insurance,FL,desktop,34,4,1,34
L01828,user1828@example.com,+15550001828,2025-08-01,google_search,camp_google_search_1,ad_6754,weight_loss_guide,health,NC,tablet,332,5,1,137
L01829,user1829@example.com,+15550001829,2025-07-16,taboola,camp_taboola_1,ad_6736,roofing_estimate,home_services,TX,mobile,348,4,1,132
L01830,user1830@example.com,+15550001830,2026-03-07,meta,camp_meta_8,ad_6981,weekly_cash_draw,sweepstakes,IL,mobile,114,3,1,102
L01831,user1831@example.com,+15550001831,2026-05-04,meta,camp_meta_6,ad_6245,life_insurance_quote,insurance,FL,mobile,56,0,0,56
L01832,user1832@example.com,+15550001832,2026-03-04,tiktok,camp_tiktok_8,ad_5986,hvac_tuneup_offer,home_services,PA,desktop,117,7,1,72
L01833,user1833@example.com,+15550001833,2026-01-23,google_search,camp_google_search_1,ad_4808,weight_loss_guide,health,PA,tablet,157,1,1,41
L01834,user1834@example.com,+15550001834,2025-10-02,tiktok,camp_tiktok_6,ad_3723,keto_meal_plan,health,GA,desktop,270,1,1,70
L01835,user1835@example.com,+15550001835,2026-06-23,taboola,camp_taboola_1,ad_3422,weekly_cash_draw,sweepstakes,AZ,tablet,6,3,1,6
L01836,user1836@example.com,+15550001836,2025-07-21,meta,camp_meta_2,ad_3013,personal_loan_calc,finance,NY,desktop,343,1,1,113
L01837,user1837@example.com,+15550001837,2025-07-03,google_search,camp_google_search_4,ad_6908,solar_savings_quote,home_services,OH,tablet,361,2,1,123
L01838,user1838@example.com,+15550001838,2026-05-09,tiktok,camp_tiktok_1,ad_6889,weight_loss_guide,health,NC,mobile,51,6,1,46
L01839,user1839@example.com,+15550001839,2025-11-25,meta,camp_meta_3,ad_5782,solar_savings_quote,home_services,OH,tablet,216,6,1,143
L01840,user1840@example.com,+15550001840,2026-02-25,google_search,camp_google_search_4,ad_8356,weekly_cash_draw,sweepstakes,NY,mobile,124,1,1,70
L01841,user1841@example.com,+15550001841,2025-12-11,tiktok,camp_tiktok_7,ad_5702,life_insurance_quote,insurance,TX,tablet,200,1,1,98
L01842,user1842@example.com,+15550001842,2026-05-18,taboola,camp_taboola_7,ad_1411,health_ins_compare,insurance,IL,tablet,42,4,1,32
L01843,user1843@example.com,+15550001843,2025-12-13,google_search,camp_google_search_4,ad_8927,weekly_cash_draw,sweepstakes,IL,desktop,198,2,1,126
L01844,user1844@example.com,+15550001844,2026-01-22,tiktok,camp_tiktok_1,ad_3572,personal_loan_calc,finance,NY,tablet,158,1,1,125
L01845,user1845@example.com,+15550001845,2026-02-24,tiktok,camp_tiktok_5,ad_8496,health_ins_compare,insurance,OH,tablet,125,0,0,125
L01846,user1846@example.com,+15550001846,2026-05-31,google_search,camp_google_search_3,ad_5925,weekly_cash_draw,sweepstakes,NC,desktop,29,2,1,29
L01847,user1847@example.com,+15550001847,2025-09-14,meta,camp_meta_6,ad_5343,keto_meal_plan,health,FL,mobile,288,0,0,288
L01848,user1848@example.com,+15550001848,2026-06-24,google_search,camp_google_search_4,ad_5852,hvac_tuneup_offer,home_services,NY,desktop,5,1,1,5
L01849,user1849@example.com,+15550001849,2025-08-16,google_search,camp_google_search_7,ad_6727,supplement_trial,health,GA,tablet,317,1,1,148
L01850,user1850@example.com,+15550001850,2026-01-10,taboola,camp_taboola_7,ad_6252,health_ins_compare,insurance,CA,tablet,170,2,1,128
L01851,user1851@example.com,+15550001851,2026-01-04,taboola,camp_taboola_3,ad_7305,personal_loan_calc,finance,FL,mobile,176,2,1,54
L01852,user1852@example.com,+15550001852,2026-05-08,meta,camp_meta_5,ad_2792,weekly_cash_draw,sweepstakes,NC,mobile,52,3,1,52
L01853,user1853@example.com,+15550001853,2026-01-28,meta,camp_meta_7,ad_6414,solar_savings_quote,home_services,NY,tablet,152,1,1,101
L01854,user1854@example.com,+15550001854,2025-10-06,tiktok,camp_tiktok_7,ad_4002,500_giftcard_sweeps,sweepstakes,GA,tablet,266,2,1,71
L01855,user1855@example.com,+15550001855,2025-08-13,tiktok,camp_tiktok_8,ad_5788,solar_savings_quote,home_services,OH,mobile,320,1,1,153
L01856,user1856@example.com,+15550001856,2026-02-20,meta,camp_meta_7,ad_7671,weekly_cash_draw,sweepstakes,CA,tablet,129,1,1,121
L01857,user1857@example.com,+15550001857,2025-09-08,tiktok,camp_tiktok_7,ad_7957,auto_insurance_quiz,insurance,NY,desktop,294,3,1,133
L01858,user1858@example.com,+15550001858,2025-09-28,tiktok,camp_tiktok_2,ad_3468,weekly_cash_draw,sweepstakes,NC,desktop,274,3,1,110
